X,Y,isLandmark,SURFfeature1,SURFfeature2,SURFfeature3,SURFfeature4,SURFfeature5,SURFfeature6,SURFfeature7,SURFfeature8,SURFfeature9,SURFfeature10,SURFfeature11,SURFfeature12,SURFfeature13,SURFfeature14,SURFfeature15,SURFfeature16,SURFfeature17,SURFfeature18,SURFfeature19,SURFfeature20,SURFfeature21,SURFfeature22,SURFfeature23,SURFfeature24,SURFfeature25,SURFfeature26,SURFfeature27,SURFfeature28,SURFfeature29,SURFfeature30,SURFfeature31,SURFfeature32,SURFfeature33,SURFfeature34,SURFfeature35,SURFfeature36,SURFfeature37,SURFfeature38,SURFfeature39,SURFfeature40,SURFfeature41,SURFfeature42,SURFfeature43,SURFfeature44,SURFfeature45,SURFfeature46,SURFfeature47,SURFfeature48,SURFfeature49,SURFfeature50,SURFfeature51,SURFfeature52,SURFfeature53,SURFfeature54,SURFfeature55,SURFfeature56,SURFfeature57,SURFfeature58,SURFfeature59,SURFfeature60,SURFfeature61,SURFfeature62,SURFfeature63,SURFfeature64,BRISKfeature1,BRISKfeature2,BRISKfeature3,BRISKfeature4,BRISKfeature5,BRISKfeature6,BRISKfeature7,BRISKfeature8,BRISKfeature9,BRISKfeature10,BRISKfeature11,BRISKfeature12,BRISKfeature13,BRISKfeature14,BRISKfeature15,BRISKfeature16,BRISKfeature17,BRISKfeature18,BRISKfeature19,BRISKfeature20,BRISKfeature21,BRISKfeature22,BRISKfeature23,BRISKfeature24,BRISKfeature25,BRISKfeature26,BRISKfeature27,BRISKfeature28,BRISKfeature29,BRISKfeature30,BRISKfeature31,BRISKfeature32,BRISKfeature33,BRISKfeature34,BRISKfeature35,BRISKfeature36,BRISKfeature37,BRISKfeature38,BRISKfeature39,BRISKfeature40,BRISKfeature41,BRISKfeature42,BRISKfeature43,BRISKfeature44,BRISKfeature45,BRISKfeature46,BRISKfeature47,BRISKfeature48,BRISKfeature49,BRISKfeature50,BRISKfeature51,BRISKfeature52,BRISKfeature53,BRISKfeature54,BRISKfeature55,BRISKfeature56,BRISKfeature57,BRISKfeature58,BRISKfeature59,BRISKfeature60,BRISKfeature61,BRISKfeature62,BRISKfeature63,BRISKfeature64,HOGfeature1,HOGfeature2,HOGfeature3,HOGfeature4,HOGfeature5,HOGfeature6,HOGfeature7,HOGfeature8,HOGfeature9,HOGfeature10,HOGfeature11,HOGfeature12,HOGfeature13,HOGfeature14,HOGfeature15,HOGfeature16,HOGfeature17,HOGfeature18,HOGfeature19,HOGfeature20,HOGfeature21,HOGfeature22,HOGfeature23,HOGfeature24,HOGfeature25,HOGfeature26,HOGfeature27,HOGfeature28,HOGfeature29,HOGfeature30,HOGfeature31,HOGfeature32,HOGfeature33,HOGfeature34,HOGfeature35,HOGfeature36,FREAKfeature1,FREAKfeature2,FREAKfeature3,FREAKfeature4,FREAKfeature5,FREAKfeature6,FREAKfeature7,FREAKfeature8,FREAKfeature9,FREAKfeature10,FREAKfeature11,FREAKfeature12,FREAKfeature13,FREAKfeature14,FREAKfeature15,FREAKfeature16,FREAKfeature17,FREAKfeature18,FREAKfeature19,FREAKfeature20,FREAKfeature21,FREAKfeature22,FREAKfeature23,FREAKfeature24,FREAKfeature25,FREAKfeature26,FREAKfeature27,FREAKfeature28,FREAKfeature29,FREAKfeature30,FREAKfeature31,FREAKfeature32,FREAKfeature33,FREAKfeature34,FREAKfeature35,FREAKfeature36,FREAKfeature37,FREAKfeature38,FREAKfeature39,FREAKfeature40,FREAKfeature41,FREAKfeature42,FREAKfeature43,FREAKfeature44,FREAKfeature45,FREAKfeature46,FREAKfeature47,FREAKfeature48,FREAKfeature49,FREAKfeature50,FREAKfeature51,FREAKfeature52,FREAKfeature53,FREAKfeature54,FREAKfeature55,FREAKfeature56,FREAKfeature57,FREAKfeature58,FREAKfeature59,FREAKfeature60,FREAKfeature61,FREAKfeature62,FREAKfeature63,FREAKfeature64,
1281,348,0,-0.0017568,0.0025073,0.0028204,0.0037352,0.013927,-0.0062846,0.051432,0.018807,0.0095181,-0.012609,0.063328,0.021982,0.0094787,-0.0015907,0.0095107,0.0018812,0.017488,-0.0037537,0.040424,0.011466,-0.16867,-0.015059,0.34588,0.15521,0.28695,-0.020696,0.38224,0.16156,0.038486,0.015989,0.041147,0.025275,0.04822,-0.0029859,0.068862,0.016791,-0.2269,0.064752,0.3708,0.13018,0.38273,0.0025417,0.39809,0.12906,0.01011,0.0045649,0.014779,0.0095407,0.0043634,-0.0021285,0.0084968,0.003398,-0.027858,-0.005854,0.071328,0.026649,0.071562,0.015918,0.079677,0.017558,0.0005667,-0.00030838,0.0012198,0.0014335,0.062745,0.12941,0.066667,0.50196,0,0,0.15686,0.40392,0.25882,0.5098,0.51373,0.015686,0.43922,0.015686,0.53725,0.19608,0.27451,0.0078431,0.50196,0.25098,0.50196,0.12549,0.27059,0.51373,0.54902,0,0.87843,0.78431,0.0078431,0.54902,0.50196,0.25098,0.42353,0.015686,0.2549,0.66667,0,0.15686,0,0.25098,0.12549,0.25098,0.078431,0.12549,0.14902,0.078431,0,0.43137,0.10588,0.15686,0.15686,0.011765,0.19608,0.094118,0.43922,0.31765,0.015686,0.38824,0.07451,0.94118,0.031373,0.0078431,0.37647,0.38431,0.052447,0.091219,0.11327,0.20276,0.28553,0.28553,0.1749,0.078877,0.062119,0.068916,0.061386,0.099002,0.1155,0.28553,0.28553,0.17765,0.12407,0.13409,0.018642,0.016812,0.0463,0.25982,0.28553,0.28553,0.12594,0.05932,0.031715,0.023285,0.022738,0.071198,0.083866,0.28553,0.28553,0.16318,0.088948,0.084404,0.062745,0.12941,0.066667,0.50196,0,0,0.15686,0.40392,0.25882,0.5098,0.51373,0.015686,0.43922,0.015686,0.53725,0.19608,0.27451,0.0078431,0.50196,0.25098,0.50196,0.12549,0.27059,0.51373,0.54902,0,0.87843,0.78431,0.0078431,0.54902,0.50196,0.25098,0.42353,0.015686,0.2549,0.66667,0,0.15686,0,0.25098,0.12549,0.25098,0.078431,0.12549,0.14902,0.078431,0,0.43137,0.10588,0.15686,0.15686,0.011765,0.19608,0.094118,0.43922,0.31765,0.015686,0.38824,0.07451,0.94118,0.031373,0.0078431,0.37647,0.38431
1244,354,0,-0.0041389,-0.0014584,0.0042983,0.0015631,-0.04038,-0.021279,0.045573,0.025853,0.071003,0.015347,0.073337,0.028277,0.00099794,0.00067287,0.0014562,0.0014703,-0.041805,-0.0075669,0.04209,0.0094671,-0.1593,0.035388,0.21555,0.13042,0.45793,-0.036653,0.48104,0.13877,0.0019715,0.0026667,0.0065719,0.0077748,-0.043173,-0.0068822,0.043394,0.011492,0.14915,0.029074,0.39029,0.11008,0.11815,0.01068,0.43042,0.16549,-0.0019484,-0.0034695,0.0098784,0.0088882,-0.0063366,-0.0023131,0.0063366,0.0034039,0.039494,0.013226,0.057472,0.021542,-0.0066438,-0.0056365,0.060937,0.017498,0.00318,-3.4592e-06,0.0033003,0.0012811,0,0.019608,0.53333,0.58039,0.0078431,0.027451,0.1098,0.027451,0,0.27451,0.12941,0,0.062745,0.87843,0.20392,0.023529,0.015686,0.3451,0,0.89804,0.070588,0.6902,0.43922,0.51373,0.094118,0.011765,0.52549,0.031373,0,0.51765,0.078431,0,0.88627,0.20392,0.0078431,0.66667,0.0078431,0.40784,0.0078431,0.78431,0.070588,0.16471,0.20392,0.043137,0.81569,0.078431,0.75686,0.30588,0.066667,0.65882,0.062745,0.019608,0.37647,0.094118,0.078431,0.031373,0.098039,0.8902,0.19216,0.72157,0.28235,0.32157,0,0.91373,0.059978,0.030414,0.031593,0.062659,0.29201,0.29201,0.29201,0.091655,0.048823,0.043791,0.030072,0.084719,0.13338,0.28152,0.29201,0.1655,0.052354,0.061998,0.046845,0.025312,0.018248,0.064928,0.29201,0.29201,0.29201,0.13506,0.060126,0.051459,0.018194,0.043629,0.21025,0.29201,0.24307,0.11929,0.053654,0.045322,0,0.019608,0.53333,0.58039,0.0078431,0.027451,0.1098,0.027451,0,0.27451,0.12941,0,0.062745,0.87843,0.20392,0.023529,0.015686,0.3451,0,0.89804,0.070588,0.6902,0.43922,0.51373,0.094118,0.011765,0.52549,0.031373,0,0.51765,0.078431,0,0.88627,0.20392,0.0078431,0.66667,0.0078431,0.40784,0.0078431,0.78431,0.070588,0.16471,0.20392,0.043137,0.81569,0.078431,0.75686,0.30588,0.066667,0.65882,0.062745,0.019608,0.37647,0.094118,0.078431,0.031373,0.098039,0.8902,0.19216,0.72157,0.28235,0.32157,0,0.91373
1277,359,0,0.0045418,-0.0014613,0.0079913,0.0022157,-0.039984,0.010363,0.066283,0.014595,0.057799,0.0025624,0.057799,0.010042,0.0027094,0.00013016,0.0034607,0.001371,0.026643,-0.0027144,0.070545,0.0266,-0.18937,0.022534,0.38723,0.12511,0.38548,0.054405,0.38548,0.10282,0.0097083,-0.0006847,0.0097083,0.0051504,-0.016891,0.023261,0.041001,0.028101,-0.14839,-0.072319,0.32659,0.16434,0.36877,-0.071004,0.36877,0.13291,0.014957,0.0024085,0.017139,0.010627,-0.0066366,0.0036484,0.01145,0.004757,-0.018651,-0.0059494,0.031679,0.018937,0.050184,0.01834,0.050184,0.024513,0.0021536,-0.00070304,0.0026971,0.001239,0.027451,0.0078431,0.031373,0.12549,0.0039216,0.062745,0,0.031373,0.50196,0.0078431,0.51765,0.14118,0.12549,0.066667,0.0039216,0.066667,0.015686,0.15686,0.011765,0.56471,0.75294,0.38431,0.25098,0.25882,0.26667,0.50196,0.75294,0.75294,0.12549,0.64314,0.50588,0.25098,0.61176,0.094118,0.51373,0.64314,0.16078,0.031373,0.031373,0.031373,0.17255,0,0.062745,0.50588,0.32941,0.31765,0.63529,0.3098,0.19608,0.18039,0.53725,0.039216,0.6902,0.0039216,0.3451,0.066667,0.18039,0.011765,0.090196,0.56471,0.12549,0.82745,0.42353,0.28235,0.11003,0.10186,0.13842,0.17823,0.27464,0.27464,0.13526,0.12325,0.072687,0.049301,0.047962,0.12531,0.20723,0.27464,0.27464,0.20674,0.069984,0.058299,0.069957,0.055694,0.11979,0.2065,0.27464,0.27464,0.090065,0.084193,0.09713,0.014973,0.025348,0.15827,0.27464,0.27464,0.21498,0.085334,0.016321,0.026624,0.027451,0.0078431,0.031373,0.12549,0.0039216,0.062745,0,0.031373,0.50196,0.0078431,0.51765,0.14118,0.12549,0.066667,0.0039216,0.066667,0.015686,0.15686,0.011765,0.56471,0.75294,0.38431,0.25098,0.25882,0.26667,0.50196,0.75294,0.75294,0.12549,0.64314,0.50588,0.25098,0.61176,0.094118,0.51373,0.64314,0.16078,0.031373,0.031373,0.031373,0.17255,0,0.062745,0.50588,0.32941,0.31765,0.63529,0.3098,0.19608,0.18039,0.53725,0.039216,0.6902,0.0039216,0.3451,0.066667,0.18039,0.011765,0.090196,0.56471,0.12549,0.82745,0.42353,0.28235
1317,357,0,-0.0024913,-8.4707e-05,0.0033955,0.0016968,-0.037356,-0.016176,0.12616,0.032546,0.024886,-0.004628,0.053183,0.023991,0.0050399,-0.00035456,0.0051131,0.001779,-0.07106,-0.017959,0.077732,0.02269,-0.08431,0.056209,0.57605,0.23972,0.14274,-0.13491,0.24881,0.19601,0.045331,0.015027,0.045331,0.028197,-0.14102,-0.036276,0.14343,0.038076,0.24255,-0.058934,0.39765,0.11331,0.018098,0.081853,0.34103,0.096153,0.048989,0.012031,0.049341,0.014479,-0.013935,-0.0071061,0.013935,0.007569,0.041055,0.0025309,0.045435,0.01904,0.015641,0.0016098,0.045985,0.019804,0.0069636,0.0012216,0.0070233,0.0018562,0.52549,0.2549,0.66667,0.59608,0.011765,0.086275,0.27059,0.29412,0.52157,0.76078,0.1451,0.5098,0.07451,0.53333,0.20392,0.058824,0.50196,0.23529,0.14118,0.30196,0.0078431,0.83922,0.81569,0.13725,0.082353,0.59216,0.51373,0,0.066667,0.62745,0.062745,0,0.5098,0.070588,0.57255,0.79216,0.0078431,0.42353,0.0078431,0.50196,0.13333,0.67059,0.20392,0.38039,0.070588,0.32941,0.1451,0.91765,0.32549,0.65882,0.69804,0.078431,0.043137,0.34902,0.89412,0.078431,0.066667,0,0.40784,0.49804,0.0039216,0.81569,0.5451,0.67059,0.010614,0.013352,0.037065,0.29131,0.29131,0.29131,0.16179,0.033089,0.038717,0.018588,0.007188,0.028805,0.095338,0.29131,0.29131,0.24968,0.075012,0.059189,0.038358,0.083749,0.1196,0.29131,0.29131,0.21404,0.10683,0.036753,0.096759,0.063335,0.061146,0.048208,0.093811,0.23268,0.22534,0.20827,0.1013,0.15995,0.52549,0.2549,0.66667,0.59608,0.011765,0.086275,0.27059,0.29412,0.52157,0.76078,0.1451,0.5098,0.07451,0.53333,0.20392,0.058824,0.50196,0.23529,0.14118,0.30196,0.0078431,0.83922,0.81569,0.13725,0.082353,0.59216,0.51373,0,0.066667,0.62745,0.062745,0,0.5098,0.070588,0.57255,0.79216,0.0078431,0.42353,0.0078431,0.50196,0.13333,0.67059,0.20392,0.38039,0.070588,0.32941,0.1451,0.91765,0.32549,0.65882,0.69804,0.078431,0.043137,0.34902,0.89412,0.078431,0.066667,0,0.40784,0.49804,0.0039216,0.81569,0.5451,0.67059
1342,362,0,-0.021178,0.0012329,0.021366,0.0027385,-0.0040867,0.036945,0.094282,0.045753,0.037288,0.019914,0.072581,0.039659,0.0063663,0.00014131,0.0064588,0.0018418,-0.12458,0.0090707,0.12911,0.019215,0.14871,-0.16056,0.51899,0.23163,0.062203,-0.011658,0.36192,0.15242,0.05747,-0.0024796,0.058655,0.017748,-0.11306,-0.025313,0.11747,0.028228,0.07426,0.18689,0.37958,0.23128,0.17029,0.050864,0.26924,0.16375,0.043123,0.0060368,0.043694,0.011516,-0.011949,0.00095099,0.01198,0.0037939,0.021962,-0.019505,0.068484,0.029337,0.0062035,0.0050088,0.034747,0.016352,0.0056486,-0.0013356,0.0057067,0.0021122,0.0039216,0.13333,0.019608,0.011765,0.53333,0.83137,0.5098,0.6902,0.41569,0.20392,0.039216,0.015686,0.75294,0.21569,0.34902,0.63137,0.25098,0.37647,0.25098,0.12549,0.84706,0.50196,0.11765,0.53333,0.3451,0.12549,0.047059,0.0078431,0.64314,0.54118,0.10588,0.33725,0.44314,0.51765,0.26275,0.12549,0.3451,0.57255,0.1451,0.039216,0.64314,0.078431,0.031373,0.58824,0.015686,0.88627,0.28235,0.0039216,0.062745,0.30196,0.015686,0.12549,0.086275,0.035294,0.50588,0.043137,0.015686,0.37647,0,0.078431,0.75294,0.25098,0.37647,0.95686,0.10968,0.18959,0.19613,0.26598,0.2237,0.14994,0.066983,0.083133,0.08726,0.071516,0.099277,0.12507,0.26598,0.26598,0.20365,0.050669,0.054064,0.064078,0.065061,0.10952,0.094829,0.26598,0.26598,0.26598,0.1236,0.050553,0.066551,0.058312,0.090068,0.15693,0.26598,0.26598,0.26598,0.11963,0.063807,0.040484,0.0039216,0.13333,0.019608,0.011765,0.53333,0.83137,0.5098,0.6902,0.41569,0.20392,0.039216,0.015686,0.75294,0.21569,0.34902,0.63137,0.25098,0.37647,0.25098,0.12549,0.84706,0.50196,0.11765,0.53333,0.3451,0.12549,0.047059,0.0078431,0.64314,0.54118,0.10588,0.33725,0.44314,0.51765,0.26275,0.12549,0.3451,0.57255,0.1451,0.039216,0.64314,0.078431,0.031373,0.58824,0.015686,0.88627,0.28235,0.0039216,0.062745,0.30196,0.015686,0.12549,0.086275,0.035294,0.50588,0.043137,0.015686,0.37647,0,0.078431,0.75294,0.25098,0.37647,0.95686
1143,364,1,-0.0052331,-0.00028014,0.005586,0.0030701,-0.021111,-0.002301,0.07378,0.018459,0.055087,0.0043115,0.055087,0.0089532,0.001333,0.00023369,0.0014362,0.0015087,-0.088522,-0.01467,0.088754,0.018193,-0.034992,-0.041647,0.36013,0.1549,0.42049,-0.088007,0.42049,0.19154,0.0082458,-0.0024259,0.013004,0.0090762,-0.12712,-0.023455,0.12738,0.030403,0.19875,0.041854,0.36356,0.1512,0.2149,0.1159,0.2607,0.21489,0.02801,-0.024921,0.030907,0.027999,-0.017165,-0.0028352,0.017216,0.0041238,0.053144,0.022599,0.053144,0.023807,0.019825,0.018019,0.027012,0.018447,-0.0026227,0.001413,0.0048515,0.0027756,0.0078431,0.027451,0.015686,0.0078431,0.011765,0.027451,0,0.027451,0.14902,0.25098,0.0078431,0.019608,0.094118,0.15686,0.19216,0.019608,0.26667,0.35294,0.0039216,0.62745,0.25098,0.0078431,0.50196,0.13725,0.28235,0,0.51765,0.25098,0.062745,0,0.062745,0.25098,0.81569,0.12549,0.31765,0.12549,0.32549,0.25098,0,0.25098,0.31373,0.078431,0.094118,0.054902,0.25098,0.078431,0.87843,0.29804,0.066667,0.15686,0.094118,0.015686,0.6902,0.098039,0.59608,0.28627,0.066667,0.38431,0.2,0.70588,0.25098,0.33725,0,0.9098,0.02913,0.086124,0.097174,0.2863,0.2863,0.16852,0.040129,0.015065,0.017079,0.06272,0.089599,0.16758,0.2863,0.2863,0.11545,0.079086,0.0605,0.039972,0.017767,0.063167,0.067524,0.20972,0.2863,0.2863,0.23488,0.066477,0.029793,0.039538,0.031364,0.043108,0.10625,0.27779,0.2863,0.2863,0.14936,0.051279,0.0078431,0.027451,0.015686,0.0078431,0.011765,0.027451,0,0.027451,0.14902,0.25098,0.0078431,0.019608,0.094118,0.15686,0.19216,0.019608,0.26667,0.35294,0.0039216,0.62745,0.25098,0.0078431,0.50196,0.13725,0.28235,0,0.51765,0.25098,0.062745,0,0.062745,0.25098,0.81569,0.12549,0.31765,0.12549,0.32549,0.25098,0,0.25098,0.31373,0.078431,0.094118,0.054902,0.25098,0.078431,0.87843,0.29804,0.066667,0.15686,0.094118,0.015686,0.6902,0.098039,0.59608,0.28627,0.066667,0.38431,0.2,0.70588,0.25098,0.33725,0,0.9098
1394,379,0,-0.01196,0.0011903,0.012617,0.0033285,0.03284,-0.011209,0.055297,0.024841,0.031777,-0.0066178,0.039072,0.015521,-0.0082529,-0.0064137,0.0098681,0.0076157,-0.045498,0.0052639,0.064587,0.016506,-0.051245,-0.0043851,0.24216,0.19247,0.19156,-0.11438,0.3292,0.34786,0.030133,0.044311,0.044416,0.062386,0.048131,-0.030071,0.078412,0.048712,-0.17965,0.011202,0.33897,0.1455,0.4085,0.036992,0.42537,0.2296,0.0069564,-0.0062713,0.012142,0.018876,0.016358,-0.0091961,0.016358,0.010378,-0.048903,0.018723,0.05557,0.0261,0.062494,-0.023473,0.062733,0.02497,0.00044144,-0.00040258,0.001232,0.0011171,0.019608,0.2,0.094118,0.086275,0.20392,0.56471,0.10196,0.062745,0.13333,0.0078431,0.12941,0.13333,0.50196,0.011765,0.50196,0.011765,0.39216,0.91765,0,0.56471,0.2549,0.12549,0.0039216,0.76078,0.75294,0.12549,0.87843,0.28235,0,0.031373,0.50588,0.12941,0.35294,0.18824,0.078431,0.63529,0.29412,0.094118,0.0039216,0.83137,0.31373,0.039216,0.094118,0.058824,0.81569,0.31373,0.76078,0.30588,0.56863,0.67451,0.094118,0.019608,0.43922,0.094118,0.59608,0.2549,0.070588,0.45098,0.2,0.58039,0.3451,0.32157,0.12549,0.91373,0.078594,0.12743,0.22047,0.23756,0.23756,0.10109,0.08276,0.10398,0.052385,0.23756,0.18511,0.11098,0.20774,0.23756,0.071553,0.067296,0.10934,0.21688,0.081167,0.14895,0.22497,0.23756,0.23756,0.06885,0.043416,0.10333,0.087322,0.21686,0.20294,0.16691,0.23756,0.18495,0.12888,0.077012,0.14875,0.2137,0.019608,0.2,0.094118,0.086275,0.20392,0.56471,0.10196,0.062745,0.13333,0.0078431,0.12941,0.13333,0.50196,0.011765,0.50196,0.011765,0.39216,0.91765,0,0.56471,0.2549,0.12549,0.0039216,0.76078,0.75294,0.12549,0.87843,0.28235,0,0.031373,0.50588,0.12941,0.35294,0.18824,0.078431,0.63529,0.29412,0.094118,0.0039216,0.83137,0.31373,0.039216,0.094118,0.058824,0.81569,0.31373,0.76078,0.30588,0.56863,0.67451,0.094118,0.019608,0.43922,0.094118,0.59608,0.2549,0.070588,0.45098,0.2,0.58039,0.3451,0.32157,0.12549,0.91373
846,397,0,-0.00081486,0.00083777,0.0085683,0.0030675,0.061157,0.00082941,0.061157,0.027728,-0.02723,-0.0091586,0.076431,0.021312,0.0037479,0.00092046,0.0045958,0.0012249,0.063067,0.012319,0.076923,0.019633,0.026972,0.055278,0.41415,0.17382,0.081644,-0.039836,0.38706,0.149,0.0074779,0.0025367,0.010113,0.0068012,0.0848,0.015616,0.088508,0.022904,-0.31578,0.017373,0.37397,0.15616,0.35478,-0.01273,0.38382,0.14469,-0.002121,-0.0010426,0.0076875,0.0058886,0.0091755,0.0033227,0.0091755,0.0034822,-0.0536,0.013778,0.057251,0.017614,0.046593,0.0020352,0.066358,0.014559,-0.00020241,-0.00024191,0.0012224,0.00072067,0.058824,0.14902,0.15686,0.15686,0.61569,0.72157,0.13333,0.28235,0.12549,0.16471,0.79216,0.14118,0.37647,0.015686,0.91373,0.12941,0.50196,0.15686,0.011765,0.81569,0.88235,0.32157,0.094118,0.062745,0.26667,0.031373,0.28235,0.75686,0.81569,0.023529,0.12941,0.81569,0.65882,0.094118,0.78039,0.66667,0.48235,0.19608,0.0039216,0.18824,0.9098,0.078431,0.070588,0.53333,0.32941,0.45098,0.63529,0.28627,0.21961,0.43137,0.031373,0.015686,0.94118,0.11373,0.28235,0.066667,0.086275,0.51373,0.52941,0.70588,0.031373,0.82353,0.43137,0.25098,0.029619,0.019738,0.02162,0.050711,0.26669,0.26669,0.21786,0.11247,0.094176,0.024264,0.035159,0.013785,0.036675,0.17014,0.26669,0.26669,0.26669,0.22731,0.057687,0.037249,0.044713,0.041733,0.19421,0.26669,0.26669,0.21014,0.11204,0.040869,0.043571,0.06919,0.060244,0.13428,0.26669,0.26669,0.21927,0.1471,0.058824,0.14902,0.15686,0.15686,0.61569,0.72157,0.13333,0.28235,0.12549,0.16471,0.79216,0.14118,0.37647,0.015686,0.91373,0.12941,0.50196,0.15686,0.011765,0.81569,0.88235,0.32157,0.094118,0.062745,0.26667,0.031373,0.28235,0.75686,0.81569,0.023529,0.12941,0.81569,0.65882,0.094118,0.78039,0.66667,0.48235,0.19608,0.0039216,0.18824,0.9098,0.078431,0.070588,0.53333,0.32941,0.45098,0.63529,0.28627,0.21961,0.43137,0.031373,0.015686,0.94118,0.11373,0.28235,0.066667,0.086275,0.51373,0.52941,0.70588,0.031373,0.82353,0.43137,0.25098
1313,401,0,-0.0010977,-7.1145e-06,0.0019526,0.0007411,-0.09348,0.032665,0.10916,0.049656,0.11441,0.039868,0.11449,0.043787,0.00029538,0.00086979,0.0013735,0.0015249,-0.019504,-0.0037848,0.026878,0.01955,-0.15527,0.022642,0.34822,0.17788,0.35997,-0.019391,0.39372,0.12994,-0.00049838,-0.0016928,0.012295,0.011754,-0.017581,0.0043122,0.025528,0.019227,-0.00038854,0.0639,0.36195,0.18752,0.11267,-0.10393,0.46126,0.19421,0.0023073,-0.00086235,0.012418,0.0080428,-0.0061333,-0.00082645,0.0064549,0.0015629,0.013521,0.00086406,0.053041,0.018747,-0.0097604,-0.025559,0.11669,0.036363,0.0011646,-6.8412e-05,0.0014794,0.0013727,0.031373,0.019608,0.047059,0.61961,0.13725,0.082353,0.18824,0.21569,0.18824,0.97255,0.023529,0.019608,0.062745,0.20392,0.16078,0.023529,0.015686,0.10196,0.75294,0.66667,0.81569,0.18824,0.75294,0.70196,0.094118,0,0.50196,0.31373,0.40784,0.37647,0.11373,0.2549,0.74902,0.062745,0.19216,0.12549,0.96863,0.2902,0.50196,0.38039,0.81569,0.23922,0.12157,0.023529,0.62745,0.51765,0.76471,0.43137,0.22353,0.66667,0.66275,0.058824,0.70588,0.031373,0.59608,0.28235,0.21569,0.38824,0.24706,0.61176,0.26275,0.0078431,0.023529,0.79608,0.070908,0.054042,0.063842,0.070772,0.28363,0.28363,0.16778,0.096557,0.086995,0.082144,0.10784,0.10069,0.17344,0.28363,0.28363,0.10306,0.083736,0.091342,0.034299,0.043341,0.048317,0.13556,0.28363,0.28363,0.28363,0.16785,0.085071,0.03375,0.054932,0.067105,0.15037,0.28363,0.28363,0.12471,0.14576,0.045991,0.031373,0.019608,0.047059,0.61961,0.13725,0.082353,0.18824,0.21569,0.18824,0.97255,0.023529,0.019608,0.062745,0.20392,0.16078,0.023529,0.015686,0.10196,0.75294,0.66667,0.81569,0.18824,0.75294,0.70196,0.094118,0,0.50196,0.31373,0.40784,0.37647,0.11373,0.2549,0.74902,0.062745,0.19216,0.12549,0.96863,0.2902,0.50196,0.38039,0.81569,0.23922,0.12157,0.023529,0.62745,0.51765,0.76471,0.43137,0.22353,0.66667,0.66275,0.058824,0.70588,0.031373,0.59608,0.28235,0.21569,0.38824,0.24706,0.61176,0.26275,0.0078431,0.023529,0.79608
1341,401,0,-0.0035101,0.00019116,0.0038742,0.0012961,0.012709,0.018379,0.063105,0.027198,-0.014066,0.031841,0.086354,0.033952,0.0030518,0.0009508,0.0034773,0.001719,-0.011318,0.0048076,0.01739,0.0089442,-0.012182,-0.0044579,0.36509,0.13215,0.02594,-0.074822,0.46438,0.12814,0.0085819,-8.0462e-05,0.01246,0.013997,-0.0019655,0.00064072,0.013427,0.011857,-0.22754,-0.014012,0.36622,0.18211,0.24594,0.049363,0.46593,0.29178,-0.003646,0.0021843,0.01161,0.012396,-0.0001094,-6.6699e-05,0.00079847,0.00091388,-0.027358,0.015272,0.042208,0.023994,0.040465,0.025215,0.042753,0.046857,-7.1844e-05,-0.00018345,0.0010157,0.0019031,0.0039216,0.76078,0.031373,0.53333,0.12549,0.094118,0.1098,0.078431,0.19216,0.61961,0.15686,0.50196,0,0,0.42353,0.63922,0.019608,0.40784,0.51765,0.66275,0.75294,0.43922,0.14118,0.57255,0.28627,0.019608,0.50588,0.25098,0.019608,0.39216,0.19216,0.31765,0.94118,0.062745,0.84706,0.12549,0.48235,0.25098,0.50196,0.63137,0.94902,0.68235,0.22745,0.17647,0.71373,0.58824,0.77647,0.2902,0.07451,0.78824,0.24314,0.027451,0.54902,0.035294,0.92157,0.094118,0.59216,0.76471,0.043137,0.58039,0.25098,0.82353,0.2902,0.63137,0.021471,0.087698,0.24588,0.27127,0.27127,0.11441,0.056476,0.03457,0.021519,0.013368,0.045771,0.10308,0.23947,0.27127,0.23408,0.13704,0.042464,0.0082059,0.054025,0.10226,0.27127,0.27127,0.27127,0.134,0.074717,0.1039,0.13159,0.063206,0.041407,0.12865,0.26221,0.27127,0.20043,0.141,0.11941,0.14929,0.0039216,0.76078,0.031373,0.53333,0.12549,0.094118,0.1098,0.078431,0.19216,0.61961,0.15686,0.50196,0,0,0.42353,0.63922,0.019608,0.40784,0.51765,0.66275,0.75294,0.43922,0.14118,0.57255,0.28627,0.019608,0.50588,0.25098,0.019608,0.39216,0.19216,0.31765,0.94118,0.062745,0.84706,0.12549,0.48235,0.25098,0.50196,0.63137,0.94902,0.68235,0.22745,0.17647,0.71373,0.58824,0.77647,0.2902,0.07451,0.78824,0.24314,0.027451,0.54902,0.035294,0.92157,0.094118,0.59216,0.76471,0.043137,0.58039,0.25098,0.82353,0.2902,0.63137
